Year,CountryOrigin,CountryOriginISO,CountryAsylum,CountryAsylumISO,Female0-4,Female5-11,Female12-17,Female18-59,Female60,FemaleOther,FemaleTotal,Male0-4,Male0-4,Male5-11,Male12-17,Male18-59,Male60,MaleOther,Total
2022,Saint Vincent and the Grenadines,VCT,Trinidad and Tobago,TTO,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10
2022,Venezuela (Bolivarian Republic of),VEN,Trinidad and Tobago,TTO,360,1249,779,8232,192,0,10812,346,1323,784,7631,240,0,10324,35314
2022,Afghanistan,AFG,Tunisia,TUN,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Algeria,DZA,Tunisia,TUN,0,0,0,5,0,0,5,0,0,0,27,0,0,27,32
2022,Egypt,EGY,Tunisia,TUN,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2022,Burundi,BDI,Tunisia,TUN,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2022,Benin,BEN,Tunisia,TUN,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Bangladesh,BGD,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Burkina Faso,BFA,Tunisia,TUN,0,0,0,18,0,0,18,0,0,0,52,0,0,52,70
2022,Central African Rep.,CAF,Tunisia,TUN,0,0,0,9,0,0,9,0,0,5,71,0,0,76,85
2022,Chad,TCD,Tunisia,TUN,0,0,0,0,0,0,0,0,0,8,23,0,0,31,31
2022,Cameroon,CMR,Tunisia,TUN,31,0,5,149,0,0,185,15,10,15,311,0,0,351,536
2022,Congo,COG,Tunisia,TUN,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2022,Dem. Rep. of the Congo,COD,Tunisia,TUN,0,0,0,37,0,0,37,6,0,0,82,0,0,88,125
2022,Comoros,COM,Tunisia,TUN,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2022,Eritrea,ERI,Tunisia,TUN,0,5,0,13,0,0,18,0,5,38,105,0,0,148,166
2022,Ethiopia,ETH,Tunisia,TUN,0,0,0,0,0,0,0,5,0,8,8,0,0,21,21
2022,Gambia,GMB,Tunisia,TUN,6,0,0,0,0,0,6,0,0,0,6,0,0,6,12
2022,Palestinian,PSE,Tunisia,TUN,0,5,5,17,0,0,27,7,9,0,31,0,0,47,74
2022,Ghana,GHA,Tunisia,TUN,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2022,Guinea,GIN,Tunisia,TUN,25,0,0,75,0,0,100,20,0,30,316,0,0,366,466
2022,Cote d'Ivoire,CIV,Tunisia,TUN,157,34,5,1332,5,0,1533,176,28,10,1483,0,0,1697,3230
2022,Iran (Islamic Rep. of),IRN,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Iraq,IRQ,Tunisia,TUN,0,0,0,16,0,0,16,0,0,13,10,0,0,23,39
2022,Liberia,LBR,Tunisia,TUN,10,0,0,5,0,0,15,0,0,5,47,0,0,52,67
2022,Libya,LBY,Tunisia,TUN,0,14,26,46,0,0,86,10,28,10,81,5,0,134,220
2022,Lebanon,LBN,Tunisia,TUN,5,12,0,0,0,0,17,0,0,6,0,0,0,6,23
2022,Mauritania,MRT,Tunisia,TUN,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Mali,MLI,Tunisia,TUN,0,5,0,27,0,0,32,0,0,13,96,0,0,109,141
2022,Morocco,MAR,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Niger,NER,Tunisia,TUN,5,0,0,0,0,0,5,0,0,0,5,0,0,5,10
2022,Nigeria,NGA,Tunisia,TUN,11,6,0,15,0,0,32,11,0,0,61,0,0,72,104
2022,Senegal,SEN,Tunisia,TUN,0,0,0,6,0,0,6,0,0,0,19,0,0,19,25
2022,Sierra Leone,SLE,Tunisia,TUN,0,0,5,20,0,0,25,0,0,7,99,0,0,106,131
2022,Somalia,SOM,Tunisia,TUN,5,0,0,12,0,0,17,5,0,28,32,0,0,65,82
2022,South Sudan,SSD,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,19,0,0,19,19
2022,Sudan,SDN,Tunisia,TUN,5,17,8,13,0,0,43,10,0,60,384,0,0,454,497
2022,Syrian Arab Rep.,SYR,Tunisia,TUN,125,233,159,561,50,0,1128,123,242,169,802,33,0,1369,2497
2022,Togo,TGO,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,13,0,0,13,13
2022,Ukraine,UKR,Tunisia,TUN,0,5,0,15,9,0,29,0,0,0,0,0,0,0,29
2022,Yemen,YEM,Tunisia,TUN,9,0,5,5,0,0,19,0,10,0,76,0,0,86,105
2022,Afghanistan,AFG,Türkiye,TUR,6472,10213,6313,25309,1186,0,49493,6933,11278,7993,51813,1303,0,79320,139394
2022,Iran (Islamic Rep. of),IRN,Türkiye,TUR,175,489,510,4576,207,0,5957,212,527,555,5629,204,0,7127,18198
2022,Iraq,IRQ,Türkiye,TUR,5776,12649,10010,30732,2418,0,61585,6041,13387,10875,28953,1788,0,61044,134484
2022,Syrian Arab Rep.,SYR,Türkiye,TUR,268310,330634,205516,781379,59151,0,1644990,286939,350580,227039,973061,53289,0,1890908,3535898
2022,Unknown ,UNK,Türkiye,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7664
2022,Ukraine,UKR,Türkiye,TUR,70,179,152,800,329,0,1530,62,166,145,172,114,0,659,4957
2022,Afghanistan,AFG,United Arab Emirates,ARE,0,5,5,10,0,0,20,0,0,0,9,5,0,14,34
2022,Egypt,EGY,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,5,6,0,0,11,11
2022,Eritrea,ERI,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2022,Ethiopia,ETH,United Arab Emirates,ARE,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Palestinian,PSE,United Arab Emirates,ARE,0,0,0,7,0,0,7,0,0,5,5,0,0,10,17
2022,Iran (Islamic Rep. of),IRN,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2022,Iraq,IRQ,United Arab Emirates,ARE,5,59,91,432,86,0,673,5,70,99,388,97,0,659,1332
2022,Jordan,JOR,United Arab Emirates,ARE,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2022,Kuwait,KWT,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Lebanon,LBN,United Arab Emirates,ARE,0,0,0,13,0,0,13,0,0,0,13,0,0,13,26
2022,Russian Federation,RUS,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2022,Somalia,SOM,United Arab Emirates,ARE,0,0,0,13,0,0,13,0,0,0,7,0,0,7,20
2022,Sudan,SDN,United Arab Emirates,ARE,0,0,0,6,0,0,6,0,0,0,14,0,0,14,20
2022,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,58,721,637,1832,142,0,3390,68,787,634,1903,169,0,3561,6951
2022,Yemen,YEM,United Arab Emirates,ARE,0,0,14,10,0,0,24,0,0,7,26,0,0,33,57
2022,Afghanistan,AFG,Uganda,UGA,0,0,5,10,0,0,15,0,5,0,13,0,0,18,33
2022,Egypt,EGY,Uganda,UGA,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2022,Burundi,BDI,Uganda,UGA,3730,4249,2705,8624,518,0,19826,3522,4225,2837,9782,441,0,20807,40633
2022,Central African Rep.,CAF,Uganda,UGA,0,7,6,5,0,0,18,0,8,0,9,0,0,17,35
2022,Chad,TCD,Uganda,UGA,0,0,0,9,0,0,9,0,0,0,5,0,0,5,14
2022,Cameroon,CMR,Uganda,UGA,0,0,0,8,0,0,8,0,0,0,5,0,0,5,13
2022,Congo,COG,Uganda,UGA,0,13,5,0,0,0,18,8,0,5,5,0,0,18,36
2022,Dem. Rep. of the Congo,COD,Uganda,UGA,46024,56960,35517,101755,6855,0,247111,45973,56894,36206,87636,5544,0,232253,479364
2022,Eritrea,ERI,Uganda,UGA,1249,1758,832,10228,111,0,14178,1351,1858,955,8147,194,0,12505,26683
2022,Ethiopia,ETH,Uganda,UGA,154,278,199,1638,21,0,2290,183,308,179,2342,28,0,3040,5330
2022,Palestinian,PSE,Uganda,UGA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Iran (Islamic Rep. of),IRN,Uganda,UGA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Kenya,KEN,Uganda,UGA,29,8,20,61,5,0,123,18,25,17,60,10,0,130,253
2022,Mali,MLI,Uganda,UGA,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2022,Pakistan,PAK,Uganda,UGA,12,20,9,44,0,0,85,14,26,14,97,5,0,156,241
2022,Rwanda,RWA,Uganda,UGA,1804,2268,1961,5537,465,0,12035,1861,2278,1931,4557,589,0,11216,23251
2022,Senegal,SEN,Uganda,UGA,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2022,Somalia,SOM,Uganda,UGA,1578,3202,3335,17605,572,0,26292,1649,3300,3362,26661,299,0,35271,61563
2022,South Sudan,SSD,Uganda,UGA,70349,107460,81212,174339,16079,0,449439,70336,111119,92517,124018,6841,0,404831,854270
2022,Sudan,SDN,Uganda,UGA,179,283,257,735,25,0,1479,191,328,256,1456,42,0,2273,3752
2022,Syrian Arab Rep.,SYR,Uganda,UGA,0,0,0,0,0,0,0,0,0,5,28,0,0,33,33
2022,United Rep. of Tanzania,TZA,Uganda,UGA,0,7,0,10,0,0,17,0,0,5,0,0,0,5,22
2022,Türkiye,TUR,Uganda,UGA,0,8,7,21,0,0,36,0,7,7,35,0,0,49,85
2022,Yemen,YEM,Uganda,UGA,0,0,5,18,0,0,23,0,14,0,11,0,0,25,48
2022,Afghanistan,AFG,Ukraine,UKR,0,0,65,244,0,0,309,0,0,52,681,18,0,751,1060
2022,Algeria,DZA,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Angola,AGO,Ukraine,UKR,0,0,0,11,0,0,11,0,0,0,15,0,0,15,26
2022,Egypt,EGY,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Armenia,ARM,Ukraine,UKR,0,0,0,20,0,0,20,0,0,0,25,0,0,25,45
2022,Azerbaijan,AZE,Ukraine,UKR,0,0,0,15,5,0,20,0,0,0,34,7,0,41,61
2022,Burundi,BDI,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Bangladesh,BGD,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,16,0,0,16,16
2022,Belarus,BLR,Ukraine,UKR,0,0,0,11,0,6,17,0,0,0,31,0,25,56,73
2022,Cameroon,CMR,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14
2022,Congo,COG,Ukraine,UKR,0,0,0,5,0,0,5,0,0,0,28,0,0,28,33
2022,Dem. Rep. of the Congo,COD,Ukraine,UKR,0,0,0,7,0,0,7,0,0,0,5,0,5,10,17
2022,Eritrea,ERI,Ukraine,UKR,0,0,0,5,0,0,5,0,0,0,11,0,0,11,16
2022,Ethiopia,ETH,Ukraine,UKR,0,0,0,5,0,0,5,0,0,0,18,0,0,18,23
2022,Palestinian,PSE,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,35,0,0,35,35
2022,Georgia,GEO,Ukraine,UKR,0,0,0,11,0,0,11,0,0,0,14,0,0,14,25
2022,Ghana,GHA,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Guinea,GIN,Ukraine,UKR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Cote d'Ivoire,CIV,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2022,India,IND,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,19,0,0,19,19
2022,Iran (Islamic Rep. of),IRN,Ukraine,UKR,0,0,0,14,0,0,14,0,0,0,60,6,0,66,80
2022,Iraq,IRQ,Ukraine,UKR,0,0,0,31,0,0,31,0,0,5,62,5,0,72,103
2022,Kazakhstan,KAZ,Ukraine,UKR,0,0,0,7,0,0,7,0,0,0,15,0,0,15,22
2022,Kyrgyzstan,KGZ,Ukraine,UKR,0,0,0,17,0,0,17,0,0,0,16,0,0,16,33
2022,Libya,LBY,Ukraine,UKR,0,0,5,0,0,0,5,0,0,5,0,0,0,5,10
2022,Lebanon,LBN,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2022,Sri Lanka,LKA,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,32,0,0,32,32
2022,Rep. of Moldova,MDA,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Morocco,MAR,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2022,Nigeria,NGA,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2022,Pakistan,PAK,Ukraine,UKR,0,0,0,9,0,0,9,0,0,0,22,0,0,22,31
2022,Russian Federation,RUS,Ukraine,UKR,0,0,0,90,5,0,95,0,0,0,174,5,0,179,274
2022,Senegal,SEN,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Sierra Leone,SLE,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Somalia,SOM,Ukraine,UKR,0,0,6,25,0,0,31,0,0,8,63,0,0,71,102
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ukraine,UKR,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Viet Nam,VNM,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,19,0,0,19,19
2022,Stateless,XXA,Ukraine,UKR,0,0,0,26,0,0,26,0,0,0,42,5,0,47,73
2022,Sudan,SDN,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27
2022,Syrian Arab Rep.,SYR,Ukraine,UKR,0,0,19,77,0,0,96,0,0,13,424,0,0,437,533
2022,Tajikistan,TJK,Ukraine,UKR,0,0,0,27,0,0,27,0,0,0,27,0,0,27,54
2022,Turkmenistan,TKM,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2022,Türkiye,TUR,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,13,0,0,13,13
2022,Uzbekistan,UZB,Ukraine,UKR,0,0,0,21,0,0,21,0,0,0,30,0,0,30,51
2022,Yemen,YEM,Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2022,Afghanistan,AFG,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2022,Angola,AGO,Uruguay,URY,0,7,0,0,0,0,7,0,0,7,0,0,0,7,14
2022,Egypt,EGY,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Argentina,ARG,Uruguay,URY,5,0,0,0,0,0,5,0,0,0,6,0,0,6,11
2022,Bangladesh,BGD,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,139,0,0,139,139
2022,Bolivia (Plurinational State of),BOL,Uruguay,URY,0,0,0,7,0,0,7,0,0,6,0,0,0,6,13
2022,Brazil,BRA,Uruguay,URY,7,0,0,5,0,0,12,7,0,0,8,0,0,15,27
2022,Chile,CHL,Uruguay,URY,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7
2022,Cameroon,CMR,Uruguay,URY,0,0,0,5,0,0,5,0,0,0,13,0,0,13,18
2022,Congo,COG,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Colombia,COL,Uruguay,URY,7,5,8,98,8,0,126,14,7,5,136,12,0,174,300
2022,Cuba,CUB,Uruguay,URY,113,234,158,4177,107,0,4789,111,269,189,6677,105,0,7351,12140
2022,Dominican Rep.,DOM,Uruguay,URY,9,7,5,334,5,0,360,7,11,8,308,0,0,334,694
2022,Ecuador,ECU,Uruguay,URY,9,0,8,5,0,0,22,12,0,0,8,0,0,20,42
2022,Ghana,GHA,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,21,0,0,21,21
2022,Guinea-Bissau,GNB,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Guatemala,GTM,Uruguay,URY,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Guinea,GIN,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,6,0,0,6,11
2022,Haiti,HTI,Uruguay,URY,0,5,0,5,0,0,10,0,0,0,17,0,0,17,27
2022,India,IND,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2022,Libya,LBY,Uruguay,URY,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Latvia,LVA,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Mauritania,MRT,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Mexico,MEX,Uruguay,URY,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8
2022,Morocco,MAR,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,32,0,0,32,32
2022,Nicaragua,NIC,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14
2022,Nigeria,NGA,Uruguay,URY,0,0,0,5,0,0,5,0,0,0,51,0,0,51,56
2022,Pakistan,PAK,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,29,0,0,29,29
2022,Paraguay,PRY,Uruguay,URY,5,0,0,0,0,0,5,0,0,0,5,0,0,5,10
2022,Peru,PER,Uruguay,URY,26,0,0,7,0,0,33,24,0,0,15,0,0,39,72
2022,South Africa,ZAF,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Russian Federation,RUS,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,16,6,0,22,22
2022,El Salvador,SLV,Uruguay,URY,0,0,0,17,0,0,17,0,8,0,29,0,0,37,54
2022,Senegal,SEN,Uruguay,URY,0,0,0,5,0,0,5,0,0,0,190,0,0,190,195
2022,Somalia,SOM,Uruguay,URY,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Syrian Arab Rep.,SYR,Uruguay,URY,0,0,10,19,0,0,29,5,0,6,32,0,0,43,72
2022,Türkiye,TUR,Uruguay,URY,0,6,0,0,0,0,6,0,0,0,12,0,0,12,18
2022,Ukraine,UKR,Uruguay,URY,0,0,0,6,5,0,11,0,0,0,0,7,0,7,18
2022,Venezuela (Bolivarian Republic of),VEN,Uruguay,URY,60,245,128,1092,75,13732,15332,66,233,121,1411,40,9291,11162,26494
2022,Aruba,ABW,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Afghanistan,AFG,United States of America,USA,0,5,5,77,0,0,87,0,15,0,204,5,5,229,21764
2022,Albania,ALB,United States of America,USA,0,23,34,322,7,26,412,0,19,29,453,18,66,585,4103
2022,Algeria,DZA,United States of America,USA,0,0,6,36,0,0,42,0,11,5,75,0,0,91,706
2022,Angola,AGO,United States of America,USA,19,146,138,433,0,32,768,18,140,103,521,7,22,811,4733
2022,Antigua and Barbuda,ATG,United States of America,USA,0,0,0,0,0,0,0,0,0,0,8,0,0,8,26
2022,Egypt,EGY,United States of America,USA,0,59,111,557,15,15,757,0,55,153,801,51,48,1108,22981
2022,Argentina,ARG,United States of America,USA,38,16,5,45,5,0,109,14,28,0,68,5,5,120,769
2022,Armenia,ARM,United States of America,USA,30,73,82,655,39,55,934,24,119,117,976,33,87,1356,10021
2022,Australia,AUS,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Austria,AUT,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2022,Azerbaijan,AZE,United States of America,USA,0,7,18,92,0,0,117,0,15,18,138,0,5,176,2526
2022,Bahrain,BHR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2022,Barbados,BRB,United States of America,USA,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Burundi,BDI,United States of America,USA,0,0,11,103,0,10,124,0,0,5,132,5,10,152,1612
2022,Belgium,BEL,United States of America,USA,0,7,0,0,0,0,7,0,0,0,6,0,0,6,60
2022,Benin,BEN,United States of America,USA,0,0,0,25,0,0,25,0,5,0,44,0,0,49,410
2022,Bangladesh,BGD,United States of America,USA,8,33,73,442,0,19,575,16,31,87,2618,36,763,3551,15039
2022,Bahamas,BHS,United States of America,USA,0,9,0,12,0,0,21,0,0,8,28,0,0,36,593
2022,Bhutan,BTN,United States of America,USA,0,0,0,5,0,0,5,0,0,0,12,0,0,12,440
2022,Burkina Faso,BFA,United States of America,USA,0,6,17,337,0,5,365,5,10,11,559,5,23,613,4669
2022,Belarus,BLR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6119
2022,Bolivia (Plurinational State of),BOL,United States of America,USA,0,19,5,101,0,11,136,5,14,5,126,0,14,164,1434
2022,Botswana,BWA,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2022,Brazil,BRA,United States of America,USA,1014,1830,1043,7160,11,550,11608,1056,1947,1073,7259,47,445,11827,41017
2022,Bosnia and Herzegovina,BIH,United States of America,USA,0,0,0,20,0,0,20,0,0,0,46,0,0,46,320
2022,Bulgaria,BGR,United States of America,USA,0,0,0,41,0,6,47,0,0,0,47,0,0,47,449
2022,Belize,BLZ,United States of America,USA,5,18,10,61,0,0,94,0,32,10,51,0,0,93,438
2022,Cambodia,KHM,United States of America,USA,0,0,0,16,0,0,16,0,5,0,5,0,5,15,200
2022,Canada,CAN,United States of America,USA,0,11,5,12,0,0,28,0,10,0,0,0,0,10,161
2022,Central African Rep.,CAF,United States of America,USA,0,0,0,13,0,0,13,0,5,0,22,0,0,27,313
2022,Cayman Islands,CYM,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Chad,TCD,United States of America,USA,0,0,5,10,0,0,15,0,5,0,71,0,0,76,519
2022,China,CHN,United States of America,USA,0,155,225,5867,392,547,7186,18,178,218,7628,269,1025,9336,152620
2022,Chile,CHL,United States of America,USA,607,127,0,28,0,17,779,599,116,0,35,0,23,773,2937
2022,Cameroon,CMR,United States of America,USA,0,24,0,726,18,172,940,5,19,0,1069,0,404,1497,11099
2022,Congo,COG,United States of America,USA,5,34,27,258,5,18,347,6,33,23,310,5,16,393,2737
2022,Dem. Rep. of the Congo,COD,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830
2022,Comoros,COM,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Colombia,COL,United States of America,USA,282,695,588,4356,119,271,6311,268,663,585,4729,144,280,6669,71803
2022,Costa Rica,CRI,United States of America,USA,30,12,5,112,0,0,159,11,26,0,167,7,10,221,1083
2022,Cuba,CUB,United States of America,USA,376,908,602,16872,394,910,20062,359,953,690,20912,408,1774,25096,171716
2022,Curacao ,CUW,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2022,Cabo Verde,CPV,United States of America,USA,0,0,0,15,0,0,15,0,0,0,9,0,0,9,57
2022,Cyprus,CYP,United States of America,USA,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2022,Czechia,CZE,United States of America,USA,0,0,0,5,0,0,5,0,0,0,0,0,0,0,69
2022,Denmark,DNK,United States of America,USA,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13
2022,Djibouti,DJI,United States of America,USA,0,0,5,31,0,5,41,0,5,0,45,0,0,50,986
2022,Dominica,DMA,United States of America,USA,0,0,0,7,0,0,7,0,0,0,0,0,0,0,58
2022,Dominican Rep.,DOM,United States of America,USA,0,10,7,207,5,21,250,0,5,5,328,5,47,390,2288
2022,Ecuador,ECU,United States of America,USA,593,1331,638,6374,25,587,9548,596,1350,740,5495,47,665,8893,39900
2022,Equatorial Guinea,GNQ,United States of America,USA,0,0,0,6,0,0,6,0,7,5,16,0,0,28,126
2022,Eritrea,ERI,United States of America,USA,0,10,6,143,0,28,187,0,5,12,682,5,214,918,6450
2022,Estonia,EST,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2022,Ethiopia,ETH,United States of America,USA,0,17,36,486,23,21,583,0,22,21,669,19,99,830,17625
2022,French Guiana,GUF,United States of America,USA,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13
2022,Fiji,FJI,United States of America,USA,0,0,0,14,0,0,14,0,0,0,17,0,0,17,596
2022,Finland,FIN,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,France,FRA,United States of America,USA,0,9,5,8,0,0,22,11,7,0,5,0,0,23,217
2022,Micronesia (Federated States of),FSM,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Gabon,GAB,United States of America,USA,0,5,0,31,0,0,36,0,5,5,22,0,0,32,457
2022,Gambia,GMB,United States of America,USA,0,0,0,150,5,0,155,0,0,5,138,5,27,175,2013
2022,Palestinian,PSE,United States of America,USA,0,5,0,15,0,0,20,0,0,17,66,0,0,83,350
2022,United Kingdom of Great Britain and Northern Ireland,GBR,United States of America,USA,0,5,5,16,0,5,31,0,0,0,14,0,0,14,215
2022,Georgia,GEO,United States of America,USA,5,26,15,351,15,25,437,6,19,20,981,5,82,1113,5411
2022,Germany,DEU,United States of America,USA,0,0,0,7,0,0,7,0,5,0,20,0,0,25,442
2022,Ghana,GHA,United States of America,USA,23,27,5,181,6,25,267,15,11,13,435,10,121,605,2474
2022,Guadeloupe,GLP,United States of America,USA,0,6,0,21,0,0,27,0,7,0,9,0,0,16,140
2022,Guinea-Bissau,GNB,United States of America,USA,0,0,0,5,0,0,5,0,0,0,15,0,0,15,84
2022,Greece,GRC,United States of America,USA,0,0,5,5,0,0,10,0,0,0,10,0,0,10,105
2022,Grenada,GRD,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2022,Guatemala,GTM,United States of America,USA,1050,6338,3921,26455,103,3645,41512,996,6838,4846,25060,165,2231,40136,182665
2022,Guinea,GIN,United States of America,USA,0,6,0,200,0,24,230,10,0,6,337,11,77,441,2920
2022,Guyana,GUY,United States of America,USA,5,9,0,29,0,0,43,0,8,5,42,0,5,60,643
2022,Haiti,HTI,United States of America,USA,143,375,234,5090,50,174,6066,137,324,252,6591,88,295,7687,88835
2022,"China, Hong Kong SAR",HKG,United States of America,USA,0,0,0,11,0,0,11,0,0,0,6,0,0,6,281
2022,Honduras,HND,United States of America,USA,1406,6175,4049,25123,89,4077,40919,1464,6561,4501,17260,98,2340,32224,148099
2022,Croatia,HRV,United States of America,USA,0,0,0,7,0,0,7,0,0,0,13,0,0,13,74
2022,Hungary,HUN,United States of America,USA,0,0,0,37,0,0,37,0,0,5,46,0,0,51,460
2022,Iceland,ISL,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Cote d'Ivoire,CIV,United States of America,USA,0,0,5,203,0,0,208,0,15,0,184,5,5,209,2449
2022,India,IND,United States of America,USA,94,272,218,2465,36,117,3202,132,345,343,16416,96,2067,19399,72884
2022,Indonesia,IDN,United States of America,USA,0,14,9,267,28,0,318,0,10,16,307,6,0,339,4429
2022,Ireland,IRL,United States of America,USA,0,0,0,0,0,0,0,0,5,5,0,0,0,10,66
2022,Iran (Islamic Rep. of),IRN,United States of America,USA,0,8,20,284,12,10,334,0,11,24,368,24,23,450,8833
2022,Iraq,IRQ,United States of America,USA,0,32,65,381,81,19,578,0,43,73,550,56,57,779,9433
2022,Israel,ISR,United States of America,USA,0,0,5,15,0,0,20,0,0,5,45,0,0,50,683
