Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum
2022,"China, Macao SAR",MAC,Australia,AUS,0,5
2022,"China, Macao SAR",MAC,Brazil,BRA,0,28
2022,"China, Macao SAR",MAC,United Kingdom of Great Britain and Northern Ireland,GBR,0,5
2022,"China, Macao SAR",MAC,United States of America,USA,10,10
2022,Madagascar,MDG,Belgium,BEL,0,5
2022,Madagascar,MDG,Canada,CAN,20,13
2022,Madagascar,MDG,France,FRA,457,484
2022,Madagascar,MDG,Germany,DEU,5,11
2022,Madagascar,MDG,Italy,ITA,0,5
2022,Madagascar,MDG,Lebanon,LBN,0,17
2022,Madagascar,MDG,Switzerland,CHE,5,0
2022,Madagascar,MDG,United States of America,USA,7,32
2022,Mauritania,MRT,Angola,AGO,323,5402
2022,Mauritania,MRT,Austria,AUT,5,0
2022,Mauritania,MRT,Belgium,BEL,244,265
2022,Mauritania,MRT,Brazil,BRA,64,203
2022,Mauritania,MRT,Bulgaria,BGR,0,5
2022,Mauritania,MRT,Canada,CAN,167,103
2022,Mauritania,MRT,Cameroon,CMR,5,5
2022,Mauritania,MRT,Congo,COG,5,45
2022,Mauritania,MRT,France,FRA,8298,939
2022,Mauritania,MRT,Gabon,GAB,6,0
2022,Mauritania,MRT,United Kingdom of Great Britain and Northern Ireland,GBR,7,11
2022,Mauritania,MRT,Germany,DEU,44,88
2022,Mauritania,MRT,Greece,GRC,66,0
2022,Mauritania,MRT,Croatia,HRV,5,0
2022,Mauritania,MRT,Cote d'Ivoire,CIV,5,5
2022,Mauritania,MRT,Italy,ITA,239,9
2022,Mauritania,MRT,Luxembourg,LUX,0,5
2022,Mauritania,MRT,Mexico,MEX,7,93
2022,Mauritania,MRT,Mali,MLI,14952,0
2022,Mauritania,MRT,Morocco,MAR,7,9
2022,Mauritania,MRT,Mozambique,MOZ,0,5
2022,Mauritania,MRT,Netherlands (Kingdom of the),NLD,13,0
2022,Mauritania,MRT,Senegal,SEN,11494,7
2022,Mauritania,MRT,Spain,ESP,33,120
2022,Mauritania,MRT,Sweden,SWE,13,0
2022,Mauritania,MRT,Switzerland,CHE,9,5
2022,Mauritania,MRT,Tunisia,TUN,0,10
2022,Mauritania,MRT,Uruguay,URY,0,5
2022,Mauritania,MRT,United States of America,USA,905,1219
2022,North Macedonia,MKD,Argentina,ARG,9,0
2022,North Macedonia,MKD,Australia,AUS,5,89
2022,North Macedonia,MKD,Austria,AUT,17,44
2022,North Macedonia,MKD,Belgium,BEL,99,195
2022,North Macedonia,MKD,Brazil,BRA,6,0
2022,North Macedonia,MKD,Canada,CAN,5,6
2022,North Macedonia,MKD,France,FRA,767,216
2022,North Macedonia,MKD,United Kingdom of Great Britain and Northern Ireland,GBR,14,18
2022,North Macedonia,MKD,Germany,DEU,621,4032
2022,North Macedonia,MKD,Greece,GRC,0,131
2022,North Macedonia,MKD,Iceland,ISL,5,0
2022,North Macedonia,MKD,Ireland,IRL,6,0
2022,North Macedonia,MKD,Israel,ISR,0,39
2022,North Macedonia,MKD,Italy,ITA,15,61
2022,North Macedonia,MKD,Luxembourg,LUX,0,5
2022,North Macedonia,MKD,Malta,MLT,5,12
2022,North Macedonia,MKD,Netherlands (Kingdom of the),NLD,0,7
2022,North Macedonia,MKD,Spain,ESP,0,20
2022,North Macedonia,MKD,Sweden,SWE,37,21
2022,North Macedonia,MKD,Switzerland,CHE,136,62
2022,North Macedonia,MKD,United States of America,USA,107,227
2022,Rep. of Moldova,MDA,Australia,AUS,0,5
2022,Rep. of Moldova,MDA,Austria,AUT,18,113
2022,Rep. of Moldova,MDA,Belgium,BEL,121,650
2022,Rep. of Moldova,MDA,Bulgaria,BGR,61,0
2022,Rep. of Moldova,MDA,Canada,CAN,9,12
2022,Rep. of Moldova,MDA,Cyprus,CYP,18,17
2022,Rep. of Moldova,MDA,Czechia,CZE,18,0
2022,Rep. of Moldova,MDA,Denmark,DNK,20,0
2022,Rep. of Moldova,MDA,Estonia,EST,14,5
2022,Rep. of Moldova,MDA,Finland,FIN,23,10
2022,Rep. of Moldova,MDA,France,FRA,464,115
2022,Rep. of Moldova,MDA,United Kingdom of Great Britain and Northern Ireland,GBR,5,15
2022,Rep. of Moldova,MDA,Germany,DEU,1454,2140
2022,Rep. of Moldova,MDA,Greece,GRC,14,37
2022,Rep. of Moldova,MDA,Croatia,HRV,8,0
2022,Rep. of Moldova,MDA,Hungary,HUN,11,0
2022,Rep. of Moldova,MDA,Iceland,ISL,7,5
2022,Rep. of Moldova,MDA,Ireland,IRL,42,0
2022,Rep. of Moldova,MDA,Israel,ISR,0,258
2022,Rep. of Moldova,MDA,Italy,ITA,220,261
2022,Rep. of Moldova,MDA,Lebanon,LBN,0,5
2022,Rep. of Moldova,MDA,Lithuania,LTU,20,0
2022,Rep. of Moldova,MDA,Latvia,LVA,17,0
2022,Rep. of Moldova,MDA,Netherlands (Kingdom of the),NLD,108,143
2022,Rep. of Moldova,MDA,Norway,NOR,22,5
2022,Rep. of Moldova,MDA,Poland,POL,300,0
2022,Rep. of Moldova,MDA,Portugal,PRT,58,0
2022,Rep. of Moldova,MDA,Romania,ROU,231,0
2022,Rep. of Moldova,MDA,Russian Federation,RUS,27,7
2022,Rep. of Moldova,MDA,Spain,ESP,137,115
2022,Rep. of Moldova,MDA,Slovakia,SVK,22,0
2022,Rep. of Moldova,MDA,Sweden,SWE,23,16
2022,Rep. of Moldova,MDA,Switzerland,CHE,66,7
2022,Rep. of Moldova,MDA,Ukraine,UKR,0,5
2022,Rep. of Moldova,MDA,United States of America,USA,1230,3060
2022,Maldives,MDV,Australia,AUS,19,10
2022,Maldives,MDV,France,FRA,5,0
2022,Maldives,MDV,United Kingdom of Great Britain and Northern Ireland,GBR,43,7
2022,Maldives,MDV,India,IND,5,0
2022,Maldives,MDV,New Zealand,NZL,5,0
2022,Maldives,MDV,United States of America,USA,5,5
2022,Mexico,MEX,Argentina,ARG,0,6
2022,Mexico,MEX,Australia,AUS,29,24
2022,Mexico,MEX,Belgium,BEL,0,5
2022,Mexico,MEX,Brazil,BRA,10,45
2022,Mexico,MEX,Canada,CAN,4151,19765
2022,Mexico,MEX,Costa Rica,CRI,13,93
2022,Mexico,MEX,Finland,FIN,0,5
2022,Mexico,MEX,France,FRA,36,15
2022,Mexico,MEX,United Kingdom of Great Britain and Northern Ireland,GBR,13,105
2022,Mexico,MEX,Germany,DEU,31,14
2022,Mexico,MEX,Guatemala,GTM,0,11
2022,Mexico,MEX,Iceland,ISL,0,5
2022,Mexico,MEX,Ireland,IRL,10,5
2022,Mexico,MEX,Israel,ISR,0,7
2022,Mexico,MEX,Italy,ITA,0,14
2022,Mexico,MEX,Luxembourg,LUX,5,0
2022,Mexico,MEX,Netherlands (Kingdom of the),NLD,8,13
2022,Mexico,MEX,New Zealand,NZL,0,5
2022,Mexico,MEX,Panama,PAN,6,0
2022,Mexico,MEX,Peru,PER,0,10
2022,Mexico,MEX,Poland,POL,5,0
2022,Mexico,MEX,Portugal,PRT,6,0
2022,Mexico,MEX,Romania,ROU,5,0
2022,Mexico,MEX,Spain,ESP,64,225
2022,Mexico,MEX,Sweden,SWE,0,5
2022,Mexico,MEX,Switzerland,CHE,0,5
2022,Mexico,MEX,Trinidad and Tobago,TTO,6,0
2022,Mexico,MEX,Uruguay,URY,8,0
2022,Mexico,MEX,United States of America,USA,13236,106046
2022,Mali,MLI,Algeria,DZA,222,674
2022,Mali,MLI,Egypt,EGY,0,6
2022,Mali,MLI,Argentina,ARG,9,0
2022,Mali,MLI,Austria,AUT,13,13
2022,Mali,MLI,Burundi,BDI,12,0
2022,Mali,MLI,Belgium,BEL,91,85
2022,Mali,MLI,Benin,BEN,49,26
2022,Mali,MLI,Burkina Faso,BFA,34116,413
2022,Mali,MLI,Brazil,BRA,190,362
2022,Mali,MLI,Bulgaria,BGR,6,0
2022,Mali,MLI,Canada,CAN,120,161
2022,Mali,MLI,Chad,TCD,7,0
2022,Mali,MLI,Cameroon,CMR,23,359
2022,Mali,MLI,Dem. Rep. of the Congo,COD,9,0
2022,Mali,MLI,Cyprus,CYP,0,6
2022,Mali,MLI,Djibouti,DJI,5,0
2022,Mali,MLI,Ecuador,ECU,5,0
2022,Mali,MLI,Ethiopia,ETH,0,5
2022,Mali,MLI,Finland,FIN,8,0
2022,Mali,MLI,France,FRA,8436,1090
2022,Mali,MLI,United Kingdom of Great Britain and Northern Ireland,GBR,38,75
2022,Mali,MLI,Germany,DEU,289,285
2022,Mali,MLI,Ghana,GHA,0,5
2022,Mali,MLI,Greece,GRC,212,42
2022,Mali,MLI,Guinea,GIN,9,0
2022,Mali,MLI,Croatia,HRV,0,5
2022,Mali,MLI,Iceland,ISL,5,0
2022,Mali,MLI,Cote d'Ivoire,CIV,30,8
2022,Mali,MLI,Indonesia,IDN,0,5
2022,Mali,MLI,Israel,ISR,0,5
2022,Mali,MLI,Italy,ITA,10111,1055
2022,Mali,MLI,Rep. of Korea,KOR,11,120
2022,Mali,MLI,Liberia,LBR,19,0
2022,Mali,MLI,Luxembourg,LUX,5,5
2022,Mali,MLI,Mauritania,MRT,99297,3211
2022,Mali,MLI,Mexico,MEX,5,79
2022,Mali,MLI,Malaysia,MYS,5,0
2022,Mali,MLI,Morocco,MAR,60,589
2022,Mali,MLI,Malta,MLT,20,44
2022,Mali,MLI,Netherlands (Kingdom of the),NLD,14,18
2022,Mali,MLI,Niger,NER,65734,95
2022,Mali,MLI,Nigeria,NGA,145,29
2022,Mali,MLI,Norway,NOR,8,0
2022,Mali,MLI,Portugal,PRT,28,5
2022,Mali,MLI,Romania,ROU,6,0
2022,Mali,MLI,South Africa,ZAF,0,50
2022,Mali,MLI,Senegal,SEN,0,5
2022,Mali,MLI,Spain,ESP,6340,2450
2022,Mali,MLI,Sweden,SWE,38,0
2022,Mali,MLI,Switzerland,CHE,60,12
2022,Mali,MLI,Togo,TGO,76,41
2022,Mali,MLI,Tunisia,TUN,23,118
2022,Mali,MLI,Uganda,UGA,5,0
2022,Mali,MLI,United States of America,USA,800,679
2022,Mali,MLI,Zimbabwe,ZWE,6,120
2022,Malaysia,MYS,Australia,AUS,815,18353
2022,Malaysia,MYS,Canada,CAN,22,24
2022,Malaysia,MYS,Denmark,DNK,0,5
2022,Malaysia,MYS,Finland,FIN,5,0
2022,Malaysia,MYS,France,FRA,27,0
2022,Malaysia,MYS,United Kingdom of Great Britain and Northern Ireland,GBR,336,603
2022,Malaysia,MYS,Germany,DEU,12,0
2022,Malaysia,MYS,Ireland,IRL,10,29
2022,Malaysia,MYS,Italy,ITA,0,5
2022,Malaysia,MYS,Rep. of Korea,KOR,0,356
2022,Malaysia,MYS,Netherlands (Kingdom of the),NLD,7,5
2022,Malaysia,MYS,Norway,NOR,5,0
2022,Malaysia,MYS,New Zealand,NZL,19,33
2022,Malaysia,MYS,Philippines,PHL,0,5
2022,Malaysia,MYS,Sweden,SWE,14,0
2022,Malaysia,MYS,United States of America,USA,83,346
2022,Malawi,MWI,Belgium,BEL,0,5
2022,Malawi,MWI,Canada,CAN,51,50
2022,Malawi,MWI,United Kingdom of Great Britain and Northern Ireland,GBR,244,88
2022,Malawi,MWI,Germany,DEU,6,23
2022,Malawi,MWI,Ireland,IRL,161,115
2022,Malawi,MWI,Israel,ISR,0,76
2022,Malawi,MWI,Netherlands (Kingdom of the),NLD,0,5
2022,Malawi,MWI,Portugal,PRT,5,0
2022,Malawi,MWI,South Africa,ZAF,7,583
2022,Malawi,MWI,United States of America,USA,25,224
2022,Montenegro,MNE,Austria,AUT,5,0
2022,Montenegro,MNE,Belgium,BEL,13,5
2022,Montenegro,MNE,Canada,CAN,0,8
2022,Montenegro,MNE,France,FRA,207,27
2022,Montenegro,MNE,United Kingdom of Great Britain and Northern Ireland,GBR,0,5
2022,Montenegro,MNE,Germany,DEU,213,253
2022,Montenegro,MNE,Croatia,HRV,0,5
2022,Montenegro,MNE,Ireland,IRL,5,0
2022,Montenegro,MNE,Israel,ISR,0,32
2022,Montenegro,MNE,Italy,ITA,5,0
2022,Montenegro,MNE,Luxembourg,LUX,6,0
2022,Montenegro,MNE,Sweden,SWE,21,9
2022,Montenegro,MNE,Switzerland,CHE,63,9
2022,Montenegro,MNE,United States of America,USA,68,602
2022,Mongolia,MNG,Australia,AUS,12,401
2022,Mongolia,MNG,Austria,AUT,109,38
2022,Mongolia,MNG,Belgium,BEL,0,10
2022,Mongolia,MNG,Brazil,BRA,0,5
2022,Mongolia,MNG,Canada,CAN,51,41
2022,Mongolia,MNG,Cyprus,CYP,0,27
2022,Mongolia,MNG,Czechia,CZE,10,5
2022,Mongolia,MNG,Denmark,DNK,0,10
2022,Mongolia,MNG,France,FRA,850,69
2022,Mongolia,MNG,United Kingdom of Great Britain and Northern Ireland,GBR,46,63
2022,Mongolia,MNG,Germany,DEU,214,232
2022,Mongolia,MNG,Croatia,HRV,0,6
2022,Mongolia,MNG,Iceland,ISL,0,5
2022,Mongolia,MNG,Ireland,IRL,9,0
2022,Mongolia,MNG,Rep. of Korea,KOR,0,243
2022,Mongolia,MNG,Mexico,MEX,0,121
2022,Mongolia,MNG,Netherlands (Kingdom of the),NLD,27,0
2022,Mongolia,MNG,New Zealand,NZL,5,0
2022,Mongolia,MNG,Spain,ESP,17,0
2022,Mongolia,MNG,Sweden,SWE,236,120
2022,Mongolia,MNG,Switzerland,CHE,172,0
2022,Mongolia,MNG,United States of America,USA,646,3544
2022,Morocco,MAR,Argentina,ARG,0,15
2022,Morocco,MAR,Australia,AUS,14,22
2022,Morocco,MAR,Austria,AUT,55,3966
2022,Morocco,MAR,Belgium,BEL,190,415
2022,Morocco,MAR,Brazil,BRA,40,889
2022,Morocco,MAR,Bulgaria,BGR,6,1000
2022,Morocco,MAR,Canada,CAN,131,148
2022,Morocco,MAR,Cameroon,CMR,7,0
2022,Morocco,MAR,Cyprus,CYP,0,6
2022,Morocco,MAR,Czechia,CZE,0,5
2022,Morocco,MAR,Denmark,DNK,10,35
2022,Morocco,MAR,Ecuador,ECU,6,0
2022,Morocco,MAR,Finland,FIN,43,31
2022,Morocco,MAR,France,FRA,1417,268
2022,Morocco,MAR,United Kingdom of Great Britain and Northern Ireland,GBR,261,459
2022,Morocco,MAR,Georgia,GEO,0,5
2022,Morocco,MAR,Germany,DEU,2219,1058
2022,Morocco,MAR,Greece,GRC,241,118
2022,Morocco,MAR,Croatia,HRV,33,15
2022,Morocco,MAR,Hungary,HUN,5,0
2022,Morocco,MAR,Iceland,ISL,9,0
2022,Morocco,MAR,Ireland,IRL,31,201
2022,Morocco,MAR,Italy,ITA,1009,1779
2022,Morocco,MAR,Jordan,JOR,0,8
2022,Morocco,MAR,Rep. of Korea,KOR,0,325
2022,Morocco,MAR,Lebanon,LBN,5,6
2022,Morocco,MAR,Luxembourg,LUX,8,25
2022,Morocco,MAR,North Macedonia,MKD,0,8
2022,Morocco,MAR,Rep. of Moldova,MDA,5,14
2022,Morocco,MAR,Mexico,MEX,5,19
2022,Morocco,MAR,Montenegro,MNE,0,6
2022,Morocco,MAR,Malta,MLT,30,80
2022,Morocco,MAR,Netherlands (Kingdom of the),NLD,971,400
2022,Morocco,MAR,Norway,NOR,16,15
2022,Morocco,MAR,Philippines,PHL,5,0
2022,Morocco,MAR,Poland,POL,21,23
2022,Morocco,MAR,Portugal,PRT,2075,21
2022,Morocco,MAR,Romania,ROU,9,18
2022,Morocco,MAR,Spain,ESP,1098,5925
2022,Morocco,MAR,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,16
2022,Morocco,MAR,Slovakia,SVK,0,5
2022,Morocco,MAR,Slovenia,SVN,5,74
2022,Morocco,MAR,Sweden,SWE,261,137
2022,Morocco,MAR,Switzerland,CHE,114,172
2022,Morocco,MAR,Syrian Arab Rep.,SYR,0,5
2022,Morocco,MAR,Thailand,THA,5,5
2022,Morocco,MAR,Tunisia,TUN,0,5
2022,Morocco,MAR,Ukraine,UKR,0,8
2022,Morocco,MAR,Uruguay,URY,0,32
2022,Morocco,MAR,United States of America,USA,111,334
2022,Mozambique,MOZ,Australia,AUS,0,10
2022,Mozambique,MOZ,Belgium,BEL,0,10
2022,Mozambique,MOZ,Brazil,BRA,5,87
2022,Mozambique,MOZ,Canada,CAN,7,5
2022,Mozambique,MOZ,France,FRA,16,0
2022,Mozambique,MOZ,United Kingdom of Great Britain and Northern Ireland,GBR,6,5
2022,Mozambique,MOZ,Germany,DEU,14,23
2022,Mozambique,MOZ,Iceland,ISL,5,0
2022,Mozambique,MOZ,Indonesia,IDN,0,5
2022,Mozambique,MOZ,Ireland,IRL,5,6
2022,Mozambique,MOZ,Israel,ISR,0,5
2022,Mozambique,MOZ,Kenya,KEN,9,0
2022,Mozambique,MOZ,Mexico,MEX,0,5
2022,Mozambique,MOZ,Malawi,MWI,0,33
2022,Mozambique,MOZ,South Africa,ZAF,0,26
2022,Mozambique,MOZ,Somalia,SOM,0,5
2022,Mozambique,MOZ,Spain,ESP,5,0
2022,Mozambique,MOZ,United States of America,USA,32,57
2022,Mozambique,MOZ,Zimbabwe,ZWE,0,8299
2022,Malta,MLT,Canada,CAN,0,5
2022,Malta,MLT,United States of America,USA,0,5
2022,Mauritius,MUS,Australia,AUS,13,134
2022,Mauritius,MUS,Canada,CAN,7,20
2022,Mauritius,MUS,France,FRA,69,5
2022,Mauritius,MUS,United Kingdom of Great Britain and Northern Ireland,GBR,63,165
2022,Mauritius,MUS,Ireland,IRL,20,32
2022,Mauritius,MUS,Italy,ITA,5,20
2022,Mauritius,MUS,United States of America,USA,31,52
2022,Myanmar,MMR,Armenia,ARM,5,0
2022,Myanmar,MMR,Australia,AUS,626,1098
2022,Myanmar,MMR,Austria,AUT,37,12
2022,Myanmar,MMR,Belgium,BEL,7,0
2022,Myanmar,MMR,Bangladesh,BGD,952365,5
2022,Myanmar,MMR,Brazil,BRA,5,5
2022,Myanmar,MMR,Cambodia,KHM,8,7
2022,Myanmar,MMR,Canada,CAN,57,38
2022,Myanmar,MMR,Czechia,CZE,166,0
2022,Myanmar,MMR,Denmark,DNK,13,13
2022,Myanmar,MMR,Finland,FIN,31,9
2022,Myanmar,MMR,France,FRA,378,34
2022,Myanmar,MMR,United Kingdom of Great Britain and Northern Ireland,GBR,319,210
2022,Myanmar,MMR,Georgia,GEO,0,14
2022,Myanmar,MMR,Germany,DEU,760,395
2022,Myanmar,MMR,Greece,GRC,108,5
2022,Myanmar,MMR,India,IND,67482,7125
2022,Myanmar,MMR,Indonesia,IDN,453,457
2022,Myanmar,MMR,Ireland,IRL,14,9
2022,Myanmar,MMR,Iran (Islamic Rep. of),IRN,0,34
2022,Myanmar,MMR,Israel,ISR,0,217
2022,Myanmar,MMR,Italy,ITA,14,11
2022,Myanmar,MMR,Japan,JPN,13494,0
2022,Myanmar,MMR,Rep. of Korea,KOR,477,385
2022,Myanmar,MMR,Sri Lanka,LKA,36,0
2022,Myanmar,MMR,Luxembourg,LUX,0,5
2022,Myanmar,MMR,Malaysia,MYS,123563,34602
2022,Myanmar,MMR,Nepal,NPL,374,91
2022,Myanmar,MMR,Netherlands (Kingdom of the),NLD,195,55
2022,Myanmar,MMR,Norway,NOR,23,8
2022,Myanmar,MMR,Nauru,NRU,5,0
2022,Myanmar,MMR,New Zealand,NZL,19,17
2022,Myanmar,MMR,Pakistan,PAK,24,31
2022,Myanmar,MMR,Philippines,PHL,10,5
2022,Myanmar,MMR,Portugal,PRT,0,5
2022,Myanmar,MMR,Romania,ROU,31,0
2022,Myanmar,MMR,Spain,ESP,13,0
2022,Myanmar,MMR,Sweden,SWE,9,9
2022,Myanmar,MMR,Switzerland,CHE,49,17
2022,Myanmar,MMR,Thailand,THA,90619,0
2022,Myanmar,MMR,United States of America,USA,1322,3773
2022,Namibia,NAM,Austria,AUT,0,5
2022,Namibia,NAM,Belgium,BEL,0,5
2022,Namibia,NAM,Botswana,BWA,5,0
2022,Namibia,NAM,Brazil,BRA,0,24
2022,Namibia,NAM,Canada,CAN,25,78
2022,Namibia,NAM,Costa Rica,CRI,0,5
2022,Namibia,NAM,United Kingdom of Great Britain and Northern Ireland,GBR,234,1194
2022,Namibia,NAM,Germany,DEU,8,50
2022,Namibia,NAM,Portugal,PRT,21,0
2022,Namibia,NAM,Switzerland,CHE,0,5
2022,Namibia,NAM,United States of America,USA,19,78
2022,Nepal,NPL,Argentina,ARG,0,5
2022,Nepal,NPL,Australia,AUS,91,810
2022,Nepal,NPL,Austria,AUT,17,69
2022,Nepal,NPL,Belgium,BEL,5,5
2022,Nepal,NPL,Brazil,BRA,12,292
2022,Nepal,NPL,Canada,CAN,228,206
2022,Nepal,NPL,Costa Rica,CRI,0,102
2022,Nepal,NPL,Cyprus,CYP,0,791
2022,Nepal,NPL,Ecuador,ECU,5,0
2022,Nepal,NPL,Finland,FIN,0,5
2022,Nepal,NPL,France,FRA,214,126
2022,Nepal,NPL,United Kingdom of Great Britain and Northern Ireland,GBR,74,1529
2022,Nepal,NPL,Germany,DEU,60,33
2022,Nepal,NPL,Greece,GRC,30,63
2022,Nepal,NPL,"China, Hong Kong SAR",HKG,8,0
2022,Nepal,NPL,Croatia,HRV,0,20
2022,Nepal,NPL,Hungary,HUN,9,0
2022,Nepal,NPL,Ireland,IRL,13,33
2022,Nepal,NPL,Israel,ISR,0,102
2022,Nepal,NPL,Italy,ITA,25,115
2022,Nepal,NPL,Rep. of Korea,KOR,5,334
2022,Nepal,NPL,Rep. of Moldova,MDA,5,0
2022,Nepal,NPL,Mexico,MEX,0,30
2022,Nepal,NPL,Malaysia,MYS,9,0
2022,Nepal,NPL,Malta,MLT,0,19
2022,Nepal,NPL,Netherlands (Kingdom of the),NLD,83,0
2022,Nepal,NPL,Norway,NOR,5,0
2022,Nepal,NPL,Nauru,NRU,0,5
2022,Nepal,NPL,New Zealand,NZL,5,0
2022,Nepal,NPL,Panama,PAN,0,14
2022,Nepal,NPL,Peru,PER,0,5
2022,Nepal,NPL,Poland,POL,7,12
2022,Nepal,NPL,Portugal,PRT,165,0
2022,Nepal,NPL,Romania,ROU,0,23
2022,Nepal,NPL,South Africa,ZAF,0,40
2022,Nepal,NPL,Spain,ESP,0,5
2022,Nepal,NPL,Slovenia,SVN,0,5
2022,Nepal,NPL,Sweden,SWE,8,5
2022,Nepal,NPL,Switzerland,CHE,22,5
2022,Nepal,NPL,Thailand,THA,5,0
2022,Nepal,NPL,United States of America,USA,6224,8196
2022,Netherlands (Kingdom of the),NLD,Belgium,BEL,0,5
2022,Netherlands (Kingdom of the),NLD,Brazil,BRA,0,6
2022,Netherlands (Kingdom of the),NLD,Canada,CAN,5,45
2022,Netherlands (Kingdom of the),NLD,United Kingdom of Great Britain and Northern Ireland,GBR,5,0
2022,Netherlands (Kingdom of the),NLD,Germany,DEU,39,5
2022,Netherlands (Kingdom of the),NLD,Spain,ESP,0,5
2022,Netherlands (Kingdom of the),NLD,United States of America,USA,7,74
2022,Niger,NER,Algeria,DZA,10,195
2022,Niger,NER,Belgium,BEL,117,260
2022,Niger,NER,Benin,BEN,31,11
2022,Niger,NER,Burkina Faso,BFA,0,107
2022,Niger,NER,Bolivia (Plurinational State of),BOL,5,0
2022,Niger,NER,Brazil,BRA,0,6
2022,Niger,NER,Canada,CAN,32,58
2022,Niger,NER,Chad,TCD,861,5
2022,Niger,NER,Cameroon,CMR,0,1109
2022,Niger,NER,Dem. Rep. of the Congo,COD,10,0
2022,Niger,NER,Costa Rica,CRI,0,5
2022,Niger,NER,Cyprus,CYP,0,7
2022,Niger,NER,Finland,FIN,0,5
2022,Niger,NER,France,FRA,249,87
2022,Niger,NER,United Kingdom of Great Britain and Northern Ireland,GBR,194,27
2022,Niger,NER,Germany,DEU,62,83
2022,Niger,NER,Ghana,GHA,0,5
2022,Niger,NER,Greece,GRC,19,6
2022,Niger,NER,Cote d'Ivoire,CIV,5,0
2022,Niger,NER,Italy,ITA,448,43
2022,Niger,NER,Luxembourg,LUX,0,5
2022,Niger,NER,Mauritania,MRT,5,54
2022,Niger,NER,Mexico,MEX,0,6
2022,Niger,NER,Mali,MLI,18229,0
2022,Niger,NER,Morocco,MAR,5,11
2022,Niger,NER,Malta,MLT,0,24
2022,Niger,NER,Netherlands (Kingdom of the),NLD,10,14
2022,Niger,NER,Nigeria,NGA,1439,0
2022,Niger,NER,Poland,POL,25,0
2022,Niger,NER,South Africa,ZAF,5,249
2022,Niger,NER,Spain,ESP,26,5
2022,Niger,NER,Sweden,SWE,5,0
2022,Niger,NER,Switzerland,CHE,7,5
2022,Niger,NER,Togo,TGO,10,0
2022,Niger,NER,Tunisia,TUN,0,10
2022,Niger,NER,United States of America,USA,138,352
2022,Nicaragua,NIC,Argentina,ARG,17,17
2022,Nicaragua,NIC,Austria,AUT,5,5
2022,Nicaragua,NIC,Belgium,BEL,28,25
2022,Nicaragua,NIC,Brazil,BRA,29,14
2022,Nicaragua,NIC,Belize,BLZ,7,0
2022,Nicaragua,NIC,Canada,CAN,451,702
2022,Nicaragua,NIC,Chile,CHL,0,5
2022,Nicaragua,NIC,Colombia,COL,10,0
2022,Nicaragua,NIC,Costa Rica,CRI,7083,217125
2022,Nicaragua,NIC,Denmark,DNK,13,0
2022,Nicaragua,NIC,Dominican Rep.,DOM,0,6
2022,Nicaragua,NIC,Ecuador,ECU,7,0
2022,Nicaragua,NIC,Finland,FIN,112,74
2022,Nicaragua,NIC,France,FRA,96,30
2022,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,73,315
2022,Nicaragua,NIC,Germany,DEU,8,383
2022,Nicaragua,NIC,Guatemala,GTM,104,248
2022,Nicaragua,NIC,Honduras,HND,125,56
2022,Nicaragua,NIC,Ireland,IRL,34,54
2022,Nicaragua,NIC,Italy,ITA,15,30
2022,Nicaragua,NIC,Mexico,MEX,2081,10297
2022,Nicaragua,NIC,Netherlands (Kingdom of the),NLD,52,55
2022,Nicaragua,NIC,Norway,NOR,10,5
2022,Nicaragua,NIC,Panama,PAN,184,4277
2022,Nicaragua,NIC,Peru,PER,10,0
2022,Nicaragua,NIC,El Salvador,SLV,29,20
2022,Nicaragua,NIC,Spain,ESP,2259,4860
2022,Nicaragua,NIC,Sweden,SWE,70,164
2022,Nicaragua,NIC,Switzerland,CHE,9,9
2022,Nicaragua,NIC,Uruguay,URY,9,5
2022,Nicaragua,NIC,United States of America,USA,3215,38882
2022,Nigeria,NGA,Algeria,DZA,6,443
2022,Nigeria,NGA,Egypt,EGY,30,110
2022,Nigeria,NGA,Argentina,ARG,42,73
2022,Nigeria,NGA,Armenia,ARM,11,0
2022,Nigeria,NGA,Australia,AUS,282,546
2022,Nigeria,NGA,Austria,AUT,458,206
2022,Nigeria,NGA,Belgium,BEL,72,405
2022,Nigeria,NGA,Benin,BEN,5,40
2022,Nigeria,NGA,Brazil,BRA,167,2963
2022,Nigeria,NGA,Bulgaria,BGR,5,5
2022,Nigeria,NGA,Canada,CAN,3693,3237
2022,Nigeria,NGA,Chad,TCD,20461,340
2022,Nigeria,NGA,China,CHN,0,67
2022,Nigeria,NGA,Cameroon,CMR,124651,31
2022,Nigeria,NGA,Congo,COG,5,0
2022,Nigeria,NGA,Costa Rica,CRI,17,7
2022,Nigeria,NGA,Cyprus,CYP,34,4361
2022,Nigeria,NGA,Czechia,CZE,7,13
2022,Nigeria,NGA,Denmark,DNK,20,26
2022,Nigeria,NGA,Ecuador,ECU,51,7
2022,Nigeria,NGA,Estonia,EST,8,0
2022,Nigeria,NGA,Ethiopia,ETH,5,5
2022,Nigeria,NGA,Finland,FIN,163,161
2022,Nigeria,NGA,France,FRA,7037,2103
2022,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,3181,3391
